Wikipedia_movie_ID,Movie_name,Release_date,Revenue,Runtime,Languages,Countries,Genres,weightedAverageRating,totalVotes,is_blockbuster,year
99031.0,butch cassidy and the sundance kid,1969-09-23,102308889.0,0 days 01:50:00,"English, Spanish",United States of America,"Buddy film, Adventure, Outlaw, Action/Adventure, Western, Drama, Comedy, Action, New Hollywood",8.0,229720.0,False,1969
73444.0,easy rider,1969-05-08,41728598.0,0 days 01:35:00,"English, Spanish",United States of America,"Crime Fiction, Biker Film, Action, Indie, Road movie, Existentialism, Americana, Action/Adventure, Drama, Stoner film, Outlaw biker film, New Hollywood, Adventure",7.2,119257.0,False,1969
7024876.0,hello dolly!,1969-12-16,33208099.0,0 days 02:26:00,English,United States of America,"Romantic comedy, Romance Film, Musical, Family Film, Comedy",7.0,17374.0,False,1969
42147.0,midnight cowboy,1969-05-25,44785053.0,0 days 01:53:00,"Italian, English",United States of America,"Drama, Buddy film",7.8,123669.0,False,1969
6268880.0,on her majesty's secret service,1969-01-01,82000000.0,0 days 02:20:00,"German, English",United Kingdom,"Action/Adventure, Thriller, Glamorized Spy Film, Action, Spy",6.7,101960.0,False,1969
12319656.0,paint your wagon,1969-10-16,31678778.0,0 days 02:44:00,English,United States of America,"Roadshow theatrical release, Western, Action/Adventure, Musical, Drama, Comedy, Film adaptation",6.6,15282.0,False,1969
3822528.0,satyricon,1969-09-03,,0 days 02:08:00,"Italian, Latin","France, Italy","LGBT, Romantic comedy, Drama, Art film, World cinema",6.79,17760.0,False,1969
298925.0,take the money and run,1969-01-01,,0 days 01:25:00,English,United States of America,"Parody, Crime Fiction, Mockumentary, Crime Comedy, Indie, Absurdism, Cult, Comedy, Slapstick",7.2,31886.0,False,1969
76630.0,the wild bunch,1969-06-18,10500000.0,0 days 02:25:00,"German, English, Spanish",United States of America,"Western, Action",7.9,91913.0,False,1969
24124650.0,the wild bunch,1969-01-01,,,,Israel,Animation,7.9,91913.0,False,1969
217776.0,"they shoot horses, don't they?",1969-12-10,12600000.0,0 days 02:09:00,English,United States of America,"Existentialism, Melodrama, Drama, Period piece, Psychological thriller",7.8,21372.0,False,1969
161912.0,true grit,1969-06-11,31132592.0,0 days 02:07:00,English,United States of America,"Adventure, Costume drama, Action/Adventure, Western, Drama, Film adaptation",7.6,362923.0,True,1969
75874.0,z,1969-01-01,14283305.0,0 days 02:07:00,French,"France, Algeria, Greece","Thriller, Crime Fiction, World cinema, History, Mystery, Drama, Political thriller, Political drama",8.1,32121.0,False,1969
19603070.0,amour,1970-08-07,,0 days 01:34:00,Danish,Denmark,"Romantic drama, Romance Film, Drama",7.9,107207.0,False,1970
152058.0,beneath the planet of the apes,1970-05-26,18999718.0,0 days 01:35:00,English,United States of America,"Science Fiction, Action, Doomsday film",6.0,54998.0,False,1970
26922095.0,dorian gray,1970-04-24,,0 days 01:33:00,,West Germany,"Thriller, Fantasy, Horror, Supernatural",6.2,69100.0,False,1970
1844221.0,el topo,1970-01-01,,0 days 02:04:00,Spanish,Mexico,"Action/Adventure, Indie, World cinema, Experimental film, Existentialism, Surrealism, Cult, Western, Drama, Hybrid Western, Acid western, Avant-garde",7.2,32040.0,False,1970
73467.0,five easy pieces,1970-09-11,18099091.0,0 days 01:38:00,English,United States of America,"Road movie, Family Drama, Drama, New Hollywood",7.4,41920.0,False,1970
933321.0,kelly's heroes,1970-06-23,5200000.0,0 days 02:29:00,"French, German, English","United States of America, Yugoslavia, Socialist Federal Republic of Yugoslavia","Crime Fiction, Heist, Adventure, Anti-war, Action/Adventure, Satire, Comedy, War film, Action, Anti-war film",7.6,55395.0,False,1970
683486.0,little big man,1970-12-23,31559552.0,0 days 02:19:00,English,United States of America,"Adventure, Epic Western, History, Indian Western, Western, Action/Adventure, Revisionist Western, Period piece, Drama, Comedy, War film, Black comedy, Action, New Hollywood",7.5,38566.0,False,1970
5474126.0,loving,1970-03-04,,0 days 01:29:00,English,United States of America,"Romantic drama, Romance Film, Drama, New Hollywood, Film adaptation",7.0,37473.0,False,1970
16419903.0,nobody knows,1970-02-06,,0 days 01:25:00,Korean,South Korea,"Romance Film, Drama",8.0,32641.0,False,1970
99454.0,patton,1970-03-26,61749765.0,0 days 02:50:00,"Arabic, Italian, English, French, Russian, German",United States of America,"Biography, Biopic [feature], Epic, Action/Adventure, Drama, War film, Biographical film, Action, New Hollywood",7.9,109828.0,False,1970
343408.0,the aristocats,1970-12-11,55675257.0,0 days 01:18:00,English,United States of America,,7.1,117777.0,False,1970
10457303.0,the conformist,1970-01-01,,0 days 01:47:00,"French, Italian, Latin","France, Italy, West Germany, Germany","Drama, Indie, World cinema, Political drama",7.9,34877.0,False,1970
2498993.0,the red circle,1970-10-20,,0 days 02:15:00,French,"France, Italy","Thriller, Crime Fiction, World cinema, Caper story, Drama, Crime Thriller",7.9,29547.0,False,1970
58018.0,tora! tora! tora!,1970-01-01,29548291.0,0 days 02:24:00,"Japanese, English","United States of America, Japan","Japanese Movies, Historical fiction, Action/Adventure, Drama, War film, Action, Airplanes and airports",7.5,38062.0,False,1970
2173342.0,two mules for sister sara,1970-01-01,4700000.0,0 days 01:54:00,English,"Mexico, United States of America","Comedy Western, Action/Adventure, Western, Comedy, War film, Action",7.0,31482.0,False,1970
1659954.0,a clockwork orange,1971-12-19,26589355.0,0 days 02:17:00,English,"United States of America, United Kingdom","Crime Fiction, Science Fiction, Cult, Satire, Drama, Dystopia, Black comedy, Juvenile Delinquency Film, New Hollywood",8.2,898616.0,True,1971
31211654.0,anand,1971-01-01,,,Kannada,India,Drama,8.1,35972.0,False,1971
1643298.0,anand,1971-01-01,,0 days 02:02:00,Hindi,India,"Musical, Drama, World cinema, Bollywood",8.1,35972.0,False,1971
1329111.0,bananas,1971-01-01,11833696.0,0 days 01:22:00,English,United States of America,"Parody, Absurdism, Political satire, Satire, Comedy, Political cinema, Slapstick",6.9,38529.0,False,1971
357525.0,bedknobs and broomsticks,1971-11-11,17871174.0,0 days 02:19:00,"English, German",United States of America,,7.1,41524.0,False,1971
157481.0,diamonds are forever,1971-12-14,116000000.0,0 days 01:55:00,"German, English",United Kingdom,"Thriller, Science Fiction, Action/Adventure, Glamorized Spy Film, Action, Spy",6.5,116685.0,False,1971
301798.0,dirty harry,1971-12-22,35976000.0,0 days 01:43:00,English,United States of America,"Thriller, Action Thrillers, Action/Adventure, Mystery, Crime Fiction, Action",7.7,172391.0,False,1971
303928.0,escape from the planet of the apes,1971-05-21,12348905.0,0 days 01:38:00,English,United States of America,"Science Fiction, Adventure, Escape Film",6.3,42320.0,False,1971
8656796.0,fiddler on the roof,1971-11-03,10404330.0,0 days 03:01:00,"Hebrew, English",United States of America,"Roadshow theatrical release, Comedy-drama, Epic, Period piece, Drama, Comedy, Romantic drama, Romance Film, Musical Drama, Musical",8.0,48860.0,False,1971
13290.0,harold and maude,1971-01-01,,0 days 01:32:00,English,United States of America,"Romantic comedy, Cult, Coming of age, Comedy, Black comedy, Romance Film, New Hollywood",7.9,83170.0,False,1971
196176.0,straw dogs,1971-11-03,11148828.0,0 days 01:58:00,English,"United States of America, United Kingdom","Thriller, Drama",7.4,65673.0,False,1971
3887641.0,the andromeda strain,1971-03-12,12376563.0,0 days 01:55:00,English,United States of America,"Thriller, Mystery, Science Fiction",7.2,41400.0,False,1971
17049621.0,the andromeda strain,1971-01-01,,0 days 02:49:00,English,United States of America,Science Fiction,7.2,41400.0,False,1971
99463.0,the french connection,1971-10-07,51700000.0,0 days 01:44:00,"French, English",United States of America,"Thriller, Crime Fiction, Detective fiction, Chase Movie, Action Thrillers, Mystery, Drama, Action",7.7,139443.0,False,1971
74868.0,the last picture show,1971-10-03,29133000.0,0 days 02:06:00,English,United States of America,"Ensemble Film, Slice of life story, Americana, Black-and-white, Period piece, Coming of age, Film adaptation, Drama, New Hollywood",8.0,53862.0,False,1971
31193.0,thx 1138,1971-03-11,2437000.0,0 days 01:21:00,English,United States of America,"Thriller, Mystery, Science Fiction, Drama",6.6,55583.0,False,1971
174560.0,willy wonka & the chocolate factory,1971-06-30,4000000.0,0 days 01:29:00,"French, English, German","United States of America, United Kingdom, Germany",,7.8,233146.0,False,1971
158052.0,"aguirre, the wrath of god",1972-01-01,,0 days 01:34:00,"English, German","Mexico, Peru, West Germany, Germany","Jungle Film, Adventure, World cinema, Costume drama, Existentialism, Historical fiction, Drama, Historical Epic, Art film",7.8,63971.0,False,1972
236691.0,cabaret,1972-02-13,42765000.0,0 days 01:59:00,"French, Hebrew, English, German",United States of America,"LGBT, Musical, Drama, New Hollywood, Film adaptation",7.8,60950.0,False,1972
657159.0,conquest of the planet of the apes,1972-06-29,9700000.0,0 days 01:28:00,English,United States of America,"Cult, Science Fiction, Action, Adventure",6.1,38536.0,False,1972
101899.0,deliverance,1972-07-30,46122355.0,0 days 01:50:00,English,United States of America,"LGBT, Thriller, Adventure, Action/Adventure, Drama, Film adaptation, Action, New Hollywood",7.6,122552.0,False,1972
1499102.0,everything you always wanted to know about sex (but were afraid to ask),1972-01-01,,0 days 01:22:00,"Italian, English",United States of America,"Romantic comedy, Cult, Fantasy, Comedy, Black comedy, Romance Film",6.7,42474.0,False,1972
1047834.0,fist of fury,1972-01-01,,0 days 01:48:00,"Standard Cantonese, Standard Mandarin, English, Cantonese",Hong Kong,"World cinema, Action/Adventure, Martial Arts Film, Romance Film, Action, Chinese Movies",7.2,34960.0,False,1972
508044.0,frenzy,1972-01-01,12600000.0,0 days 01:56:00,English,United Kingdom,"Thriller, Psychological thriller, Mystery, Drama, Suspense, Film adaptation, Crime Thriller",7.4,50536.0,False,1972
26743188.0,hit man,1972-12-20,,0 days 01:30:00,English,United States of America,"Crime Fiction, Drama",6.8,100007.0,False,1972
649482.0,jeremiah johnson,1972-09-10,,0 days 01:56:00,English,United States of America,"Action/Adventure, Revisionist Western, Western, Drama",7.6,35985.0,False,1972
163456.0,last tango in paris,1972-10-14,96301534.0,0 days 02:16:00,"French, English","France, Italy","Erotic Drama, Erotica, World cinema, Drama, Romantic drama, Romance Film",6.8,59793.0,False,1972
539816.0,silent running,1972-03-10,,0 days 01:30:00,English,United States of America,"Science Fiction, Adventure, Doomsday film, Cult, Drama, Dystopia",6.6,32146.0,False,1972
346569.0,the discreet charm of the bourgeoisie,1972-01-01,,0 days 01:41:00,"French, Spanish","France, Spain, Italy","World cinema, Experimental film, Surrealism, Satire, Fantasy, Comedy, Drama, Black comedy, Avant-garde",7.8,47897.0,False,1972
17182369.0,the fugitive,1972-12-06,,0 days 01:17:00,Standard Mandarin,Hong Kong,"Action, Adventure",7.8,327007.0,True,1972
2466773.0,the godfather,1972-03-15,268500000.0,0 days 02:57:00,"Latin, Italian, Sicilian, English",United States of America,"Crime Fiction, Gangster Film, Crime Drama, Family Drama, Period piece, Drama, Film adaptation, New Hollywood",9.2,2073581.0,True,1972
511228.0,the poseidon adventure,1972-12-12,93300000.0,0 days 01:57:00,"Hebrew, English",United States of America,"Thriller, Adventure, Action/Adventure, Drama, Disaster, Action",7.1,50347.0,False,1972
68124.0,american graffiti,1973-08-01,140000000.0,0 days 01:48:00,English,United States of America,"Ensemble Film, Americana, Comedy-drama, Teen, Period piece, Coming of age, Comedy, Drama, Romance Film, New Hollywood",7.4,100727.0,False,1973
68130.0,badlands,1973-10-13,,0 days 01:34:00,"English, Spanish",United States of America,"Crime Fiction, Thriller, Indie, Crime Drama, Road movie, Existentialism, Americana, Mystery, Period piece, Drama, Romantic drama, Romance Film, New Hollywood",7.7,80036.0,False,1973
10193.0,enter the dragon,1973-07-26,,0 days 01:39:00,"English, Standard Cantonese","United States of America, Hong Kong","Thriller, Crime Fiction, Action, Drama",7.6,115126.0,False,1973
1345521.0,high plains drifter,1973-04-19,8000000.0,0 days 01:45:00,English,United States of America,"Thriller, Action/Adventure, Western, Action, Revisionist Western",7.4,66284.0,False,1973
6446061.0,live and let die,1973-06-27,161800000.0,0 days 02:01:00,"English, Hungarian language",United Kingdom,"Thriller, Crime Fiction, Adventure, Glamorized Spy Film, Action/Adventure, Blaxploitation, Action Thrillers, Action",6.7,118130.0,False,1973
705984.0,magnum force,1973-12-25,44680473.0,0 days 02:03:00,English,United States of America,"Thriller, Crime Fiction, Action Thrillers, Mystery, Action, Action/Adventure",7.2,68340.0,False,1973
18996.0,mean streets,1973-10-02,3000000.0,0 days 01:52:00,"Italian, English",United States of America,"Crime Fiction, Drama, Coming of age, Gangster Film, Crime Drama",7.2,122314.0,False,1973
872386.0,papillon,1973-01-01,53267000.0,0 days 02:31:00,"English, Spanish","United States of America, France","Crime Fiction, Thriller, Adventure, Action/Adventure, Drama, Action, New Hollywood",8.0,140667.0,False,1973
6309072.0,robin hood,1973-01-01,,0 days 01:56:00,English,United Kingdom,"Action/Adventure, Swashbuckler films, Television movie, Adventure, Costume drama",7.5,142288.0,False,1973
982180.0,robin hood,1973-11-08,32056467.0,0 days 01:23:00,English,United States of America,"Romance Film, Family Film, Drama, Adventure, Animation",7.5,142288.0,False,1973
15110213.0,robin hood,1973-01-01,,0 days 00:30:00,English,United States of America,"Short Film, Silent film, Drama, Indie, Black-and-white",7.5,142288.0,False,1973
163459.0,serpico,1973-12-05,29800000.0,0 days 02:10:00,"Italian, English, Spanish","United States of America, Italy","Crime Fiction, Thriller, Biography, Social problem film, Docudrama, Drama, Crime Thriller, New Hollywood",7.7,138533.0,False,1973
4773557.0,slither,1973-03-07,,0 days 01:37:00,English,United States of America,"Thriller, Road movie, Crime Fiction, Comedy",6.5,90795.0,False,1973
45481.0,soylent green,1973-04-19,,0 days 01:37:00,"English, Spanish",United States of America,"Thriller, Mystery, Science Fiction, Drama",7.0,72095.0,False,1973
725459.0,the exorcist,1973-06-19,441071011.0,0 days 02:00:00,"Arabic, Assyrian Neo-Aramaic, Greek, Latin, French, English, German",United States of America,"Demonic child, Horror, Supernatural, Psychological thriller, Cult, Drama, New Hollywood",8.1,468867.0,True,1973
62440.0,the sting,1973-12-25,159616327.0,0 days 02:09:00,English,United States of America,"Crime Fiction, Buddy film, Gangster Film, Period piece, Drama, Comedy, Crime Comedy, Action, New Hollywood",8.3,285580.0,False,1973
42313.0,the wicker man,1973-01-01,,0 days 01:28:00,"English, American English",United Kingdom,"Thriller, Mystery, Crime Fiction, Horror",7.5,97318.0,False,1973
1584998.0,black christmas,1974-10-11,4053000.0,0 days 01:38:00,English,Canada,"Thriller, Horror, Indie, Cult, Mystery, Slasher",7.1,50244.0,False,1974
3837.0,blazing saddles,1974-02-07,119500000.0,0 days 01:33:00,"Yiddish, English",United States of America,"Western, Satire, Comedy",7.7,156401.0,False,1974
18904723.0,brief encounter,1974-11-12,,,English,"Italy, United Kingdom",Drama,8.0,45512.0,False,1974
68092.0,chinatown,1974-06-20,29200000.0,0 days 02:10:00,"Cantonese, English, Spanish",United States of America,"Crime Fiction, Mystery, Thriller, Drama",8.1,358668.0,True,1974
9822793.0,death wish,1974-07-24,22000000.0,0 days 01:33:00,"Italian, German, English",United States of America,"Thriller, Crime Fiction, Action/Adventure, Drama, Film adaptation, Crime Thriller, Action",6.9,45269.0,False,1974
2187884.0,gone in 60 seconds,1974-10-28,40000000.0,0 days 01:38:00,English,United States of America,"Thriller, Crime Fiction, Heist, Action/Adventure, Crime Thriller, Action",6.5,299829.0,False,1974
19701.0,monty python and the holy grail,1974-04-03,,0 days 01:31:00,"French, Latin, English",United Kingdom,"Parody, Action/Adventure, Adventure, Absurdism, Costume drama, Cult, Comedy, Humour, Slapstick",8.2,580202.0,True,1974
5028092.0,murder on the orient express,1974-11-24,,0 days 02:07:00,"Italian, French, Swedish, Turkish, English, German",United Kingdom,"Thriller, Crime Fiction, Detective, Mystery, Period piece, Drama, Film adaptation, Crime Thriller",7.2,70856.0,False,1974
73875.0,the godfather part ii,1974-12-12,193000000.0,0 days 03:20:00,"Italian, English, Latin, Spanish",United States of America,"Crime Fiction, Gangster Film, Drama, Crime Drama",9.0,1399682.0,True,1974
7733814.0,the great gatsby,1974-03-27,26533200.0,0 days 02:24:00,English,United States of America,"Romance Film, Drama",7.2,611283.0,False,1974
1937414.0,the little prince,1974-11-07,,0 days 01:28:00,English,"United States of America, Canada, United Kingdom","Drama, Musical, Fantasy, Family Film",7.6,67949.0,False,1974
6223567.0,the man with the golden gun,1974-12-19,97600000.0,0 days 02:05:00,"Chinese language, Cantonese, English, Thai","Kingdom of Great Britain, United Kingdom","Thriller, Action Thrillers, Glamorized Spy Film, Action, Adventure",6.7,115636.0,False,1974
29781.0,the texas chain saw massacre,1974-10-01,30859000.0,0 days 01:15:00,English,United States of America,"Thriller, Mystery, Horror, Cult",7.4,193749.0,False,1974
101910.0,the towering inferno,1974-12-10,139700000.0,0 days 02:45:00,English,United States of America,"Disaster, Action/Adventure, Ensemble Film, Action, Doomsday film",7.0,49465.0,False,1974
442647.0,young frankenstein,1974-12-15,86273333.0,0 days 01:45:00,"German, English",United States of America,"Parody, Science Fiction, Horror, Black-and-white, Horror Comedy, Comedy, Slapstick",8.0,173110.0,False,1974
25918744.0,abduction,1975-10-24,,0 days 01:35:00,,United States of America,"Thriller, Crime Fiction, Drama",5.1,84128.0,False,1975
4227.0,barry lyndon,1975-12-18,20000000.0,0 days 03:07:00,"French, English, German","United States of America, United Kingdom","Costume drama, Film adaptation, Period piece, Drama, War film, Romance Film, New Hollywood",8.1,188556.0,False,1975
1017650.0,death race 2000,1975-01-01,5000000.0,0 days 01:20:00,English,United States of America,"Cult, Science Fiction, Indie, Sports, Action/Adventure, Satire, Action, Dystopia",6.2,31846.0,False,1975
2537750.0,dersu uzala,1975-01-01,,0 days 01:26:00,Russian,Soviet Union,Adventure,8.2,34359.0,False,1975
1624660.0,dersu uzala,1975-01-01,,0 days 02:20:00,"Chinese language, Japanese, Russian","Japan, Soviet Union, Russia","Action/Adventure, Japanese Movies, Drama, Adventure, World cinema",8.2,34359.0,False,1975
101914.0,dog day afternoon,1975-01-01,50000000.0,0 days 02:05:00,English,United States of America,"LGBT, Crime Fiction, Crime Drama, Docudrama, Drama, New Hollywood",8.0,278352.0,False,1975
27957907.0,ice age,1975-08-15,,0 days 01:55:00,,"West Germany, Norway",Drama,7.5,532949.0,True,1975
74830.0,jaws,1975-06-20,470653000.0,0 days 02:10:00,English,United States of America,Thriller,8.1,680802.0,True,1975
917363.0,love and death,1975-01-01,20123742.0,0 days 01:22:00,English,United States of America,"Parody, Comedy of Errors, Comedy, War film",7.6,41799.0,False,1975
21913863.0,one flew over the cuckoo's nest,1975-11-19,108981275.0,0 days 02:09:00,English,United States of America,"Tragedy, Indie, Existentialism, Comedy-drama, Drama, Comedy, Film adaptation, Tragicomedy",8.7,1096597.0,True,1975
5878044.0,picnic at hanging rock,1975-08-08,,0 days 01:47:00,"French, English",Australia,"LGBT, Thriller, Horror, World cinema, Supernatural, Mystery, Period piece, Coming of age, Drama",7.4,42366.0,False,1975
17384479.0,ransom,1975-03-13,,0 days 01:29:00,English,United Kingdom,"Action/Adventure, Thriller, Action",6.7,137923.0,False,1975
648216.0,sholay,1975-08-15,,0 days 03:18:00,Hindi,India,"Thriller, Adventure, World cinema, Western, Comedy, Romance Film, Action, Bollywood",8.1,59890.0,False,1975
3613070.0,the man who would be king,1975-12-17,,0 days 02:09:00,English,"United States of America, United Kingdom","Period piece, Action, Adventure, Film adaptation",7.7,52914.0,False,1975
25491.0,the rocky horror picture show,1975-08-14,175000000.0,0 days 01:40:00,English,"United States of America, United Kingdom","Parody, Sex comedy, Horror, Science Fiction, Cult, Musical, Comedy, Horror Comedy",7.4,172352.0,False,1975
470185.0,three days of the condor,1975-09-24,41509797.0,0 days 01:58:00,"French, English",United States of America,"Thriller, Mystery, Suspense, Political thriller, New Hollywood, Spy",7.4,64510.0,False,1975
909006.0,1900,1976-08-16,,0 days 04:00:00,"Italian, English","France, Italy, West Germany","Period piece, Family Drama, Drama, Epic, Political drama",7.6,27825.0,False,1976
3450583.0,a star is born,1976-12-17,80000000.0,0 days 02:19:00,English,United States of America,"Romance Film, Musical, Drama, Indie, Romantic drama",7.6,429556.0,True,1976
3876620.0,all the president's men,1976-04-04,70600000.0,0 days 02:18:00,"English, Spanish",United States of America,"Thriller, History, Drama, Political drama, Docudrama",7.9,129132.0,False,1976
1399119.0,assault on precinct 13,1976-11-05,,0 days 01:31:00,English,United States of America,"Thriller, Crime Fiction, Indie, Action/Adventure, Suspense, Action",7.3,57385.0,False,1976
11945073.0,hera pheri,1976-10-03,,0 days 02:30:00,Hindi,India,"Crime Fiction, World cinema, Action, Comedy, Bollywood",8.2,74612.0,False,1976
518615.0,king kong,1976-12-17,90614445.0,0 days 02:14:00,English,United States of America,"Monster movie, Remake, Horror, Adventure, Action/Adventure",7.9,92693.0,False,1976
5546896.0,logan's run,1976-01-01,,,,United States of America,"Thriller, Science Fiction, Action, Drama, Adventure",6.8,62441.0,False,1976
5871867.0,logan's run,1976-06-23,25000000.0,0 days 01:59:00,English,United States of America,"Science Fiction, Action",6.8,62441.0,False,1976
10507423.0,marathon man,1976-10-06,28204261.0,0 days 02:06:00,English,United States of America,"Thriller, Crime Fiction, Psychological thriller, Mystery, Drama, Film adaptation, Crime Thriller, Action, New Hollywood",7.4,71686.0,False,1976
725468.0,murder by death,1976-06-23,32511047.0,0 days 01:34:00,English,United States of America,"Parody, Thriller, Detective fiction, Detective, Ensemble Film, Mystery, Comedy, Crime Thriller, Whodunit",7.3,43074.0,False,1976
101935.0,network,1976-11-14,,0 days 02:01:00,English,United States of America,"Parody, Black comedy, Satire, Drama, New Hollywood",8.1,174771.0,False,1976
11943293.0,taxi driver,1976-01-01,,0 days 02:05:00,Hindi,India,"Romantic drama, Romance Film, Drama, World cinema",8.2,953980.0,True,1976
30000.0,taxi driver,1976-02-08,28262574.0,0 days 01:54:00,"English, Spanish",United States of America,"Thriller, Crime Fiction, Existentialism, Psychological thriller, Drama, New Hollywood",8.2,953980.0,True,1976
29879308.0,the message,1976-01-01,,0 days 02:00:00,Standard Mandarin,China,"Thriller, Crime Fiction, World cinema, Historical fiction, Drama, Chinese Movies",8.24,62729.0,False,1976
186856.0,the omen,1976-06-25,60922980.0,0 days 01:51:00,"Italian, Latin, English","United States of America, United Kingdom","Demonic child, Horror, Supernatural, Psychological thriller, Cult, Mystery",7.5,139173.0,False,1976
75270.0,the outlaw josey wales,1976-06-30,31800000.0,0 days 02:15:00,"Navajo, English, Spanish",United States of America,"Action/Adventure, Revisionist Western, Western, War film",7.8,81854.0,False,1976
1540319.0,the pink panther strikes again,1976-12-15,33833201.0,0 days 01:43:00,English,United Kingdom,"Crime Fiction, Parody, Crime Comedy, Comedy, Slapstick",7.1,32749.0,False,1976
89397.0,a bridge too far,1977-01-01,50750000.0,0 days 02:56:00,English,"United States of America, United Kingdom","Indie, War film, Period piece, Drama, Film adaptation, The Netherlands in World War II, Action, Combat Films",7.4,63266.0,False,1977
66870.0,annie hall,1977-04-20,38251425.0,0 days 01:34:00,"German, English",United States of America,"Romantic comedy, Comedy of manners, Drama, Comedy, Romance Film, New Hollywood",8.0,281615.0,False,1977
146236.0,close encounters of the third kind,1977-11-15,337700000.0,0 days 02:17:00,"Hindi, French, English, Spanish",United States of America,"Science Fiction, Drama, Adventure, New Hollywood",7.6,222167.0,False,1977
449352.0,cross of iron,1977-01-28,,0 days 02:08:00,"French, Russian, English","Yugoslavia, West Germany, United Kingdom, Germany","Action/Adventure, Combat Films, Action, Drama, War film",7.4,29939.0,False,1977
36814246.0,eraserhead,1977-03-19,7000000.0,0 days 01:49:00,English,United States of America,"Science Fiction, Horror, Indie, Experimental film, Surrealism, Black-and-white, Cult, Drama, Fantasy, Avant-garde",7.3,131218.0,False,1977
20286230.0,house,1977-01-01,,0 days 01:28:00,Japanese,Japan,"Cult, Japanese Movies, Horror, World cinema",7.3,35705.0,False,1977
358367.0,pete's dragon,1977-11-03,36000000.0,0 days 02:14:00,English,United States of America,,6.7,62449.0,False,1977
54175.0,saturday night fever,1977-12-14,282400000.0,0 days 01:53:00,"Italian, English",United States of America,"Dance, Musical, Drama, Coming of age, Romance Film, Musical Drama",6.8,89773.0,False,1977
1412408.0,slap shot,1977-02-25,28000000.0,0 days 02:02:00,English,United States of America,"Sports, Action/Adventure, Action, Comedy",7.2,42714.0,False,1977
844078.0,smokey and the bandit,1977-05-19,126737428.0,0 days 01:35:00,English,United States of America,"Crime Fiction, Adventure, Chase Movie, Road movie, Action Comedy, Action/Adventure, Comedy, Romance Film, Action",7.0,58715.0,False,1977
447139.0,sorcerer,1977-06-24,12000000.0,0 days 01:32:00,"French, German, English, Spanish",United States of America,"Thriller, Crime Fiction, Adventure, Cult, Existentialism, Action/Adventure, Drama, Suspense, Crime Thriller, Action, New Hollywood",7.7,29729.0,False,1977
52549.0,star wars episode iv: a new hope,1977-05-25,775398007.0,0 days 02:02:00,English,United States of America,"Science Fiction, Adventure, Fantasy, Coming of age, Family Film, Action, Space western",8.6,1482590.0,True,1977
347000.0,suspiria,1977-02-01,,0 days 01:38:00,"Italian, English, Latin, Russian, Japanese, German",Italy,"Horror, World cinema, Supernatural, Gothic Film, Cult, Coming of age, Slasher",7.3,109804.0,False,1977
1495388.0,the many adventures of winnie the pooh,1977-03-11,,0 days 01:11:00,English,United States of America,,7.5,40633.0,False,1977
6446036.0,the spy who loved me,1977-07-07,185400000.0,0 days 02:06:00,"Arabic, Italian, English",United Kingdom,"Thriller, Action Thrillers, Action/Adventure, Glamorized Spy Film, Action, Spy",7.0,118802.0,False,1977
225554.0,autumn sonata,1978-10-08,,0 days 01:37:00,Swedish,"France, West Germany, Sweden, Germany","Musical, Family Drama, Drama, Art film, World cinema",8.1,39084.0,False,1978
443718.0,days of heaven,1978-09-13,3446749.0,0 days 01:33:00,"Italian, English",United States of America,"Crime Fiction, Period piece, Drama, Romantic drama, Romance Film, New Hollywood",7.7,64661.0,False,1978
437840.0,drunken master,1978-01-01,,0 days 01:46:00,"Standard Cantonese, Cantonese",Hong Kong,"World cinema, Action Comedy, Action/Adventure, Martial Arts Film, Comedy, Action, Chinese Movies",7.4,45022.0,False,1978
336846.0,grease,1978-06-16,394589888.0,0 days 03:45:00,English,United States of America,"Romantic comedy, LGBT, Musical, Comedy, Romance Film, Teen",7.2,308565.0,False,1978
20179415.0,halloween,1978-10-25,70000000.0,0 days 01:31:00,English,United States of America,"Thriller, Horror, Indie, Cult, Slasher, Teen",7.7,318847.0,True,1978
751724.0,i spit on your grave,1978-11-03,,0 days 01:41:00,English,United States of America,"Cult, Horror, Slasher",6.2,95990.0,False,1978
5735396.0,invasion of the body snatchers,1978-12-20,24946533.0,0 days 01:55:00,English,United States of America,"Thriller, Science Fiction, Remake, New Hollywood, Doomsday film",7.7,56571.0,False,1978
352795.0,jaws 2,1978-06-16,208900376.0,0 days 01:56:00,English,United States of America,"Thriller, Natural horror films, Horror, Adventure, Creature Film, Action/Adventure, Suspense, Action, Slasher",5.8,86869.0,False,1978
2705267.0,little women,1978-10-02,,0 days 03:20:00,English,United States of America,"Costume drama, Family Film, Drama, Romance Film",7.8,257647.0,False,1978
103021.0,midnight express,1978-08-31,35000000.0,0 days 02:01:00,"French, English","United States of America, United Kingdom","Thriller, LGBT, Indie, Crime Fiction, Escape Film, Biopic [feature], Drama, Biographical film, Prison, Adventure",7.5,89965.0,False,1978
75261.0,national lampoon's animal house,1978-07-27,141600000.0,0 days 01:49:00,"Italian, English",United States of America,"Sex comedy, Absurdism, Gross-out film, Comedy, Gross out, Romance Film",7.4,131641.0,False,1978
362719.0,superman,1978-12-10,300218018.0,0 days 02:31:00,English,"United States of America, United Kingdom","Science Fiction, Adventure, Superhero movie, Action/Adventure, Family Film, Action",7.4,191829.0,False,1978
