Wikipedia ID,Movie Name,Year,Character Name,Count,Full name,Normalized_name,Mean Difference,Influenced
4728,batman returns,1992,Max,4,Max Shreck,MAX,572.7,0
99454,patton,1970,Bradley,3,Omar Bradley,BRADLEY,567.666666666667,0
51906,breakfast at tiffany's,1961,Holly,13,Holly Golightly,HOLLY,565.3333333333335,1
2274938,friday the 13th part 2,1981,Pamela,3,Pamela Voorhees,PAMELA,559.5999999999999,1
442308,once upon a time in america,1984,Patrick,5,"Patrick ""Patsy"" Goldberg",PATRICK,557.1666666666661,1
17917662,the notebook,2004,Allie,30,Allie Hamilton,ALLIE,555.1,0
24480838,black swan,2010,Lily,11,Lily,LILY,554.3999999999996,0
612052,spider-man 2,2004,Jonah,2,J. Jonah Jameson's,JONAH,546.8333333333335,0
648921,face/off,1997,Victor,2,Victor Lazarro,VICTOR,546.0333333333328,0
456601,the fly,1986,Seth,15,Seth Brundle,SETH,538.8666666666663,0
870946,the bourne supremacy,2004,Alexander,4,Alexander Conklin,ALEXANDER,536.3333333333321,0
1814329,stir crazy,1980,Jesus,9,Jesus Ramirez,JESUS,535.5333333333333,0
724258,mission: impossible,1996,Claire,7,Claire,CLAIRE,534.9333333333334,0
105872,clueless,1995,Josh,8,Josh,JOSH,533.2666666666667,1
999394,pirates of the caribbean: dead man's chest,2006,Beckett,3,Cutler Beckett,BECKETT,533.2333333333333,0
442308,once upon a time in america,1984,Bailey,5,Bailey,BAILEY,529.0,1
133648,scent of a woman,1992,George,2,George Willis,GEORGE,525.2666666666673,0
1645634,the big sleep,1978,Philip,12,Philip Marlowe,PHILIP,525.2666666666664,1
9019882,casino royale,2006,Mathis,2,Valerie Mathis,MATHIS,523.0333333333328,0
930379,casino royale,2006,Mathis,2,Rene Mathis,MATHIS,523.0333333333328,0
39311,jfk,1991,Kennedy,3,Robert Kennedy,KENNEDY,522.8,0
30582,the sixth sense,1999,Kyra,8,Kyra Collins,KYRA,518.6333333333332,0
129493,dead poets society,1989,Nolan,5,Gale Nolan,NOLAN,518.3,1
103026,kramer vs. kramer,1979,Joanna,11,Joanna,JOANNA,504.4000000000001,0
237134,"paris, texas",1984,Hunter,11,Telling Hunter,HUNTER,503.1,1
248222,the fast and the furious,2001,Leon,2,Leon,LEON,494.83333333333326,1
57820,donnie darko,2001,Rose,2,Rose,ROSE,494.26666666666665,0
473273,jurassic park iii,2001,Alan,3,Alan Grant,ALAN,492.9000000000001,0
716738,meet joe black,1998,Joe,6,Joe,JOE,491.13333333333344,0
25080984,the king's speech,2010,George,3,George VI,GEORGE,479.23333333333267,0
13950959,shutter island,2010,George,3,George Noyce,GEORGE,479.23333333333267,0
9834441,harry potter and the deathly hallows: part i,2010,George,2,George Weasley,GEORGE,479.23333333333267,0
456587,videodrome,1983,Max,21,Max Renn,MAX,476.1333333333333,1
29943,the breakfast club,1985,Claire,4,Claire Standish,CLAIRE,468.4333333333334,0
335298,toy story 2,1999,Andy,9,Andy,ANDY,465.96666666666647,1
471544,blade,1998,Abraham,4,Abraham Whistler,ABRAHAM,460.83333333333326,0
97646,die hard,1988,Marco,3,Marco,MARCO,460.1,0
99454,patton,1970,Omar,3,Omar Bradley,OMAR,459.96666666666664,0
525113,tombstone,1993,Josephine,6,Josephine Marcus,JOSEPHINE,458.73333333333323,1
31201599,ted,2012,Bennett,32,John Bennett,BENNETT,455.0,0
6804043,gladiator,2000,Abraham,2,Abraham,ABRAHAM,453.9666666666667,0
51906,breakfast at tiffany's,1961,José,5,José da Silva Pereira,JOSE,449.66666666666697,1
1048388,hot shots!,1991,Harley,3,Buzz Harley,HARLEY,448.53333333333336,1
513149,cannibal holocaust,1980,Alan,4,Alan Yates,ALAN,445.6999999999998,1
54175,saturday night fever,1977,Pauline,2,Pauline,PAULINE,445.66666666666674,0
441315,true romance,1993,Elliot,6,Elliot,ELLIOT,444.5333333333333,0
142049,minority report,2002,Iris,2,Iris Hineman,IRIS,436.6333333333332,1
99123,speed,1994,Annie,11,Annie Porter,ANNIE,435.76666666666677,0
357473,die hard: with a vengeance,1995,Simon,17,Simon,SIMON,435.2666666666664,0
348292,the dark crystal,1982,Kira,15,Kira,KIRA,432.83333333333337,0
5735396,invasion of the body snatchers,1978,Geoffrey,2,Geoffrey Howell,GEOFFREY,432.29999999999995,0
920296,somewhere in time,1980,William,5,William Fawcett Robinson,WILLIAM,431.03333333333285,1
2982688,x-men origins: wolverine,2009,Logan,20,Thomas Logan,LOGAN,420.10000000000036,0
9979,eyes wide shut,1999,Alice,5,Alice,ALICE,419.46666666666715,0
997939,kindergarten cop,1990,Rachel,10,Rachel Myatt Crisp,RACHEL,418.6333333333314,0
30006,the silence of the lambs,1991,Martin,2,Catherine Martin,MARTIN,418.60000000000036,0
612052,spider-man 2,2004,Jameson,3,John Jameson,JAMESON,417.26666666666665,1
473273,jurassic park iii,2001,Ben,3,Ben Hildebrand,BEN,414.4666666666667,0
706878,the last boy scout,1991,Darian,5,Darian,DARIAN,410.1333333333334,1
30327,the terminator,1984,Connor,12,Sarah Connor,CONNOR,401.26666666666665,1
612052,spider-man 2,2004,Harry,9,Harry shatters,HARRY,401.0666666666666,0
667371,harry potter and the prisoner of azkaban,2004,Harry,30,Harry a Firebolt,HARRY,401.0666666666666,0
23270459,inception,2010,Yusuf,2,Yusuf,YUSUF,399.1,0
11383001,ex machina,2007,Xander,3,Elizabeth Xander,XANDER,397.66666666666674,0
619728,tangled,2010,Flynn,26,Flynn Rider,FLYNN,393.33333333333337,0
23808966,bill & ted's excellent adventure,1989,Preston,11,Bill S. Preston,PRESTON,390.83333333333326,0
25080984,the king's speech,2010,Prince,12,Prince Albert,PRINCE,385.96666666666664,0
1065214,amadeus,1984,Antonio,5,Antonio Salieri,ANTONIO,385.83333333333303,0
43566,heat,1995,Lauren,2,Lauren,LAUREN,383.1333333333314,0
725103,sleepers,1996,Tommy,5,Tommy,TOMMY,382.0333333333333,1
105434,trainspotting,1996,Tommy,3,Tommy,TOMMY,382.0333333333333,1
2969247,quantum of solace,2008,Felix,3,Felix Leiter,FELIX,381.06666666666683,0
468293,philadelphia,1993,Joe,11,Joe Miller,JOE,379.70000000000005,0
676909,the terminal,2004,Cruz,2,Enrique Cruz,CRUZ,379.0666666666666,1
433414,tremors,1990,Valentine,6,Valentine,VALENTINE,379.03333333333336,1
17574075,scott pilgrim vs. the world,2010,Gideon,3,Gideon Graves,GIDEON,374.5,0
1125221,national lampoon's christmas vacation,1989,Ruby,2,Ruby Sue,RUBY,373.4666666666666,1
42313,the wicker man,1973,Neil,17,Neil Howie,NEIL,362.76666666666665,1
167857,the usual suspects,1995,Keaton,10,Dean Keaton,KEATON,361.46666666666664,1
320401,barton fink,1991,Ben,2,Ben Geisler,BEN,358.3,0
564947,"i, robot",2004,Sonny,15,Sonny of Lanning's,SONNY,355.7,1
3600824,a time to kill,1996,Billy,2,Billy Ray Cobb,BILLY,355.0,0
503573,dazed and confused,1993,Sabrina,2,Sabrina Davis,SABRINA,354.76666666666733,0
53085,toy story,1995,Andy,18,Andy Davis,ANDY,352.16666666666674,1
1125221,national lampoon's christmas vacation,1989,Ellen,2,Ellen,ELLEN,351.3666666666668,1
451866,mission: impossible ii,2000,Nyah,3,Nyah,NYAH,349.0333333333333,0
666923,the lost world: jurassic park,1997,Ian,16,Ian Malcolm,IAN,347.6999999999998,0
919013,two for the road,1967,Joanna,11,Joanna,JOANNA,341.9666666666667,1
9019882,casino royale,2006,Valerie,2,Valerie Mathis,VALERIE,340.96666666666647,0
1891886,v for vendetta,2006,Valerie,4,Valerie Page,VALERIE,340.96666666666647,0
9822793,death wish,1974,Joanna,5,Joanna,JOANNA,338.70000000000005,0
226198,sleepless in seattle,1993,Annie,16,Annie Reed,ANNIE,336.5,0
10507423,marathon man,1976,Thomas,32,"Thomas ""Babe"" Levy  is",THOMAS,334.09999999999854,1
431014,big fish,2003,Joséphine,2,Joséphine,JOSEPHINE,332.0,0
1252914,indiana jones and the kingdom of the crystal skull,2008,George,4,"George ""Mac""",GEORGE,330.4333333333334,0
1349086,the departed,2006,Madden,3,Madolyn Madden,MADDEN,327.1,0
255898,mad max,1979,Jessie,3,Jessie,JESSIE,325.4666666666667,1
336808,ace ventura: pet detective,1994,Lois,3,Lois Einhorn,LOIS,323.7,0
5871867,logan's run,1976,Logan,6,Logan,LOGAN,318.23333333333335,1
1287385,million dollar baby,2004,Frankie,17,Frankie Dunn,FRANKIE,314.9,1
77744,wayne's world,1992,Kane,10,Benjamin Kane,KANE,313.4,1
9979,eyes wide shut,1999,Victor,9,Victor Ziegler,VICTOR,313.33333333333303,0
64394,goodfellas,1990,Henry,10,Henry Hill,HENRY,309.2666666666664,1
4558294,the blues brothers,1980,Jake,9,Jake and Elwood,JAKE,306.7,0
25506,raging bull,1980,Jake,8,Jake LaMotta,JAKE,306.7,0
142049,minority report,2002,Lara,3,Lara,LARA,306.20000000000005,0
511228,the poseidon adventure,1972,Shelby,3,Susan Shelby,SHELBY,305.53333333333336,0
30625,the shawshank redemption,1994,Andy,29,Andy Dufresne,ANDY,302.33333333333326,0
473273,jurassic park iii,2001,Isla,2,Isla Sorna,ISLA,301.4666666666667,1
303933,twister,1996,Jonas,20,Jonas Miller,JONAS,300.9666666666667,0
25080984,the king's speech,2010,Edward,2,Edward,EDWARD,298.6333333333332,0
68374,true lies,1994,Simon,5,Simon,SIMON,297.6999999999998,0
2274938,friday the 13th part 2,1981,Alice,2,Alice L. Hardy,ALICE,296.6333333333332,1
471544,blade,1998,Quinn,2,Quinn,QUINN,292.6333333333333,1
1428048,the last of the mohicans,1992,Duncan,10,Duncan Heyward,DUNCAN,289.96666666666664,1
294998,home alone 2: lost in new york,1992,Duncan,6,Duncan,DUNCAN,289.96666666666664,1
25080984,the king's speech,2010,Albert,12,Prince Albert,ALBERT,289.0,0
202652,romeo + juliet,1996,Caroline,5,Caroline Montague,CAROLINE,288.6333333333332,0
25491,the rocky horror picture show,1975,Rocky,2,Rocky Horror,ROCKY,287.8,1
68485,jurassic park,1993,Ian,7,Ian Malcolm,IAN,287.3000000000002,0
75261,national lampoon's animal house,1978,Mandy,2,Mandy Pepperidge,MANDY,282.13333333333344,0
213275,back to the future part iii,1990,Clayton,10,Clara Clayton,CLAYTON,281.96666666666647,0
1814329,stir crazy,1980,Meredith,4,Meredith,MEREDITH,281.43333333333317,0
106117,thelma & louise,1991,Sawyer,12,Louise Sawyer,SAWYER,281.26666666666665,1
320401,barton fink,1991,Charlie,3,Charlie Meadows,CHARLIE,281.1,0
146947,spider-man,2002,Jameson,12,Jameson dubs Norman's,JAMESON,280.73333333333335,0
3746,blade runner,1982,Tyrell,4,Tyrell,TYRELL,279.7,1
2251266,ocean's eleven,2001,Reuben,3,Reuben Tishkoff,REUBEN,279.1333333333334,1
31557,"the good, the bad and the ugly",1966,Angel,16,Angel Eyes's,ANGEL,277.66666666666663,0
25491,the rocky horror picture show,1975,Brad,13,Brad Majors,BRAD,277.13333333333367,0
1213838,toy story 3,2010,Bonnie,8,Bonnie,BONNIE,273.26666666666665,1
51888,indiana jones and the last crusade,1989,Henry,4,Henry Jones,HENRY,273.0666666666666,1
503573,dazed and confused,1993,Davis,2,Sabrina Davis,DAVIS,271.8,1
52371,titanic,1997,Brock,3,Brock Lovett,BROCK,270.5,0
167857,the usual suspects,1995,Dean,10,Dean Keaton,DEAN,267.79999999999995,1
202652,romeo + juliet,1996,Juliet,22,Juliet,JULIET,266.76666666666665,1
7870124,the lion in winter,1968,Geoffrey,2,Prince Geoffrey,GEOFFREY,264.70000000000005,0
277149,there's something about mary,1998,Tucker,5,Tucker,TUCKER,262.20000000000005,1
213472,aliens,1986,Ellen,15,Ellen Ripley,ELLEN,261.0999999999999,1
3600824,a time to kill,1996,Lee,2,Lee Cobb,LEE,258.3666666666668,0
3600824,a time to kill,1996,Lee,11,Carl Lee Hailey,LEE,258.3666666666668,0
4728,batman returns,1992,Selina,2,Selina Kyle,SELINA,257.26666666666665,0
4453691,blood diamond,2006,Archer,7,Danny Archer,ARCHER,255.4333333333333,1
213251,alien³,1992,Ellen,12,Ellen Ripley,ELLEN,253.16666666666674,0
74537,brazil,1985,Ida,2,Ida,IDA,251.53333333333336,1
53085,toy story,1995,Davis,18,Andy Davis,DAVIS,251.2,1
24480838,black swan,2010,Nina,2,Nina,NINA,250.26666666666642,0
202652,romeo + juliet,1996,Romeo,4,Romeo,ROMEO,249.76666666666668,1
101954,the english patient,1996,Hana,4,Hana,HANA,244.9333333333333,1
19625929,falling down,1993,Adele,3,Adele,ADELE,243.39999999999998,0
6446062,moonraker,1979,Holly,2,Holly Goodhead,HOLLY,243.10000000000036,0
8031432,the curious case of benjamin button,2008,Daisy,18,Daisy,DAISY,242.89999999999964,0
337740,bram stoker's dracula,1992,Abraham,9,Abraham Van Helsing,ABRAHAM,241.9666666666667,0
697113,big trouble in little china,1986,Jack,17,Jack Burton,JACK,241.76666666666665,1
226198,sleepless in seattle,1993,Reed,16,Annie Reed,REED,240.86666666666662,1
343408,the aristocats,1970,Abigail,2,Abigail Gabble,ABIGAIL,240.5333333333333,1
725103,sleepers,1996,Reilly,6,John Reilly,REILLY,240.4333333333333,0
142456,good will hunting,1997,Will,2,Will Hunting,WILL,238.06666666666666,1
5016250,watchmen,2009,Nixon,2,Richard Nixon,NIXON,237.0333333333333,0
695266,lethal weapon 3,1992,Martin,5,Martin Riggs,MARTIN,235.30000000000018,0
5016250,watchmen,2009,Edward,3,Edward Blake,EDWARD,233.60000000000036,0
29454281,the help,2011,Clark,8,Aibileen Clark,CLARK,233.60000000000002,0
1160412,rambo iii,1988,Sam,9,Sam Trautman,SAM,233.36666666666662,1
673472,the lost boys,1987,Sam,16,Sam,SAM,230.46666666666664,1
32071439,wreck-it ralph,2012,Ralph,6,Ralph,RALPH,227.5666666666666,0
1048695,dracula,1979,Abraham,8,Abraham Van Helsing,ABRAHAM,227.36666666666667,0
2312056,pride & prejudice,2005,Darcy,23,Darcy,DARCY,226.36666666666662,1
87983,stand by me,1986,Teddy,3,Teddy Duchamp,TEDDY,226.16666666666674,0
2216381,the intern,2000,Bennett,4,Jocelyn Bennett,BENNETT,225.66666666666663,1
129619,ghost,1990,Sam,29,Sam taunts,SAM,223.86666666666662,1
297111,reservoir dogs,1992,Joe,7,Joe Cabot,JOE,223.70000000000005,1
525314,shrek 2,2004,King,12,King Harold,KING,223.5666666666667,1
101914,dog day afternoon,1975,Angie,3,Angie,ANGIE,223.23333333333335,0
537024,eternal sunshine of the spotless mind,2004,Joel,9,Joel beckons Clementine,JOEL,222.53333333333285,0
4836572,oliver!,1968,Noah,3,Noah Claypole,NOAH,219.5666666666667,1
3600824,a time to kill,1996,Ellen,2,Ellen Roark,ELLEN,216.5333333333333,0
352795,jaws 2,1978,Martin,13,Martin Brody,MARTIN,215.5,1
899442,charade,1963,Alexander,6,Alexander Dyle,ALEXANDER,214.83333333333326,0
113460,platoon,1986,Elias,6,Sergeant Elias,ELIAS,214.5666666666666,1
443972,hook,1991,Wendy,4,Wendy Darling,WENDY,212.6333333333332,0
656608,what's eating gilbert grape,1993,Ellen,3,Ellen,ELLEN,212.0333333333333,0
20179415,halloween,1978,Annie,8,Annie Brackett,ANNIE,208.79999999999995,1
68374,true lies,1994,Helen,3,Helen,HELEN,208.56666666666672,0
99123,speed,1994,Helen,2,Helen,HELEN,208.56666666666672,1
525113,tombstone,1993,Fabian,2,Fabian,FABIAN,207.9333333333334,0
200694,clerks.,1994,Jay,3,Jay,JAY,207.06666666666683,0
174251,the lord of the rings: the return of the king,2003,Arwen,3,Arwen,ARWEN,204.33333333333334,1
73441,e.t. the extra-terrestrial,1982,Elliott,21,Elliott feigns,ELLIOTT,204.2,1
1488066,lolita,1962,Lolita,5,Lolita,LOLITA,203.5,0
173944,the lord of the rings: the two towers,2002,Arwen,2,Arwen,ARWEN,198.75,1
205013,ghostbusters,1984,Louis,3,Louis Tully,LOUIS,198.0666666666666,1
560511,stripes,1981,Louise,4,Louise,LOUISE,197.76666666666677,0
8481,dressed to kill,1980,Elliott,12,Robert Elliott,ELLIOTT,196.9333333333333,0
146947,spider-man,2002,Ben,5,Ben,BEN,196.83333333333348,0
22771725,the revenant,2009,Joey,17,Joey Leubner,JOEY,191.96666666666658,0
52371,titanic,1997,Ruth,4,Ruth DeWitt Bukater,RUTH,191.8666666666668,0
399433,pocahontas,1995,Willow,3,Grandmother Willow,WILLOW,190.06666666666666,1
2162986,the pursuit of happyness,2006,Chris,13,Chris Gardner,CHRIS,189.13333333333333,1
3947,blue velvet,1986,Sandy,2,Sandy,SANDY,187.83333333333326,0
4730,batman forever,1995,Robin,7,Robin,ROBIN,186.3666666666668,1
32252,unbreakable,2000,Audrey,5,Audrey,AUDREY,185.80000000000018,0
1814329,stir crazy,1980,Rory,3,Rory Schultebrand,RORY,184.33333333333337,0
73170,aladdin,1992,Ali,2,Ali,ALI,184.20000000000005,0
76018,who framed roger rabbit,1988,Baby,3,Baby Herman's,BABY,183.16666666666669,1
210151,"lock, stock and two smoking barrels",1998,Chris,6,Big Chris,CHRIS,182.89999999999998,1
297111,reservoir dogs,1992,Marvin,6,Marvin Nash,MARVIN,182.56666666666683,0
2465797,300,2006,Leonidas,18,Leonidas,LEONIDAS,181.36666666666665,1
303928,escape from the planet of the apes,1971,Armando,2,Señor Armando,ARMANDO,180.9333333333334,1
158052,"aguirre, the wrath of god",1972,Fernando,4,Don Fernando de Guzman,FERNANDO,177.60000000000002,0
1584998,black christmas,1974,Clare,12,Clare Harrison,CLARE,176.7,1
25447258,frozen,2010,Walker,8,Dan Walker,WALKER,176.4333333333334,0
23265233,independence day,1983,Parker,4,Jack Parker,PARKER,175.33333333333331,1
1814329,stir crazy,1980,Graham,10,Jack Graham,GRAHAM,174.63333333333333,0
54175,saturday night fever,1977,Joey,5,Joey,JOEY,173.33333333333326,0
657159,conquest of the planet of the apes,1972,Armando,3,Armando,ARMANDO,172.26666666666665,0
433824,die hard 2,1990,Lorenzo,3,Carmine Lorenzo,LORENZO,172.23333333333335,0
2236472,transformers,2007,Lennox,2,William Lennox,LENNOX,170.4,0
18951054,apocalypse now,1979,Lance,2,Lance Johnson,LANCE,170.3666666666668,0
6446062,moonraker,1979,Hugo,5,Hugo Drax,HUGO,170.0,0
31201599,ted,2012,Ted,28,Ted around,TED,169.36666666666667,0
31201599,ted,2012,Collins,22,Lori Collins,COLLINS,168.60000000000002,0
899442,charade,1963,Joshua,4,Peter Joshua,JOSHUA,168.0,0
241171,weird science,1985,Wyatt,10,Wyatt Donnelly,WYATT,167.13333333333333,0
680361,dirty dancing,1987,Baby,4,Baby,BABY,166.36666666666667,1
23270459,inception,2010,Ariadne,6,Ariadne,ARIADNE,165.3,0
312757,tron,1982,Alan,2,Alan Bradley,ALAN,165.0,1
23295795,the hangover: part ii,2011,Kingsley,3,Kingsley,KINGSLEY,163.9,0
5667453,the flight of the phoenix,1965,Gabriel,4,Gabriel,GABRIEL,163.60000000000002,0
483274,point break,1991,Rosie,3,Rosie,ROSIE,163.16666666666669,0
267848,scarface,1983,Alejandro,14,Alejandro Sosa,ALEJANDRO,162.73333333333335,0
5586296,the little mermaid,1989,Lena,4,Lena,LENA,162.13333333333333,0
293524,beetlejuice,1988,Lydia,2,Lydia,LYDIA,161.9666666666667,0
7074043,misery,1990,Sheldon,23,Paul Sheldon,SHELDON,161.5,0
123417,the matrix reloaded,2003,Neo,14,Neo,NEO,161.41666666666669,0
210998,the matrix revolutions,2003,Neo,15,Neo,NEO,161.41666666666669,0
312757,tron,1982,Bradley,2,Alan Bradley,BRADLEY,161.0,0
28648635,x-men: first class,2011,Hank,2,Hank McCoy,HANK,160.9,0
27372372,limitless,2011,Hank,6,Hank Atwood,HANK,160.9,0
9830229,rosemary's baby,1968,Roman,2,Roman Castevet,ROMAN,159.9333333333333,0
58147,the manchurian candidate,1962,Marco,11,Bennett Marco,MARCO,159.66666666666669,0
676909,the terminal,2004,Warren,3,Amelia Warren,WARREN,157.26666666666665,0
702117,spider-man 3,2007,Jane,9,Mary Jane Watson,JANE,156.86666666666667,0
35919373,from here to eternity,1979,Lee,12,Robert E. Lee Prewitt,LEE,155.0666666666666,1
2969247,quantum of solace,2008,Dominic,9,Dominic Greene,DOMINIC,154.96666666666715,0
9309429,the hustler,1961,Sarah,8,Sarah Packard,SARAH,153.0,0
213472,aliens,1986,Carter,3,Carter Burke,CARTER,152.9333333333333,1
1519783,fantastic four,2005,Reed,11,Reed Richards,REED,151.46666666666664,0
666923,the lost world: jurassic park,1997,Isla,5,Isla Sorna,ISLA,151.36666666666667,1
666923,the lost world: jurassic park,1997,Isla,2,Isla Nublar,ISLA,151.36666666666667,1
2580403,american pie,1999,Chris,2,Chris Klein,CHRIS,151.29999999999995,1
36814246,eraserhead,1977,Spencer,15,Henry Spencer,SPENCER,149.13333333333333,0
99463,the french connection,1971,Angie,3,Angie Boca,ANGIE,147.9000000000001,0
8930957,twister,1996,Chris,2,Chris,CHRIS,146.89999999999998,1
667368,harry potter and the chamber of secrets,2002,Hermione,50,"Harry, Ron and Hermione",HERMIONE,146.36666666666667,1
7668793,the running man,1987,Damon,2,Damon Killian,DAMON,145.9333333333334,0
149433,rocky ii,1979,Rocky,2,Rocky,ROCKY,145.2,0
1001142,repulsion,1965,Colin,2,Colin,COLIN,144.9666666666667,0
520990,trading places,1983,Louis,14,Louis Winthorpe III,LOUIS,144.83333333333348,1
99304,pearl harbor,2001,Walker,22,Danny Walker,WALKER,144.10000000000002,0
18952889,"it's a mad, mad, mad, mad world",1963,Tyler,2,Tyler Fitzgerald,TYLER,143.66666666666666,0
2251266,ocean's eleven,2001,Saul,2,Saul Bloom,SAUL,142.20000000000005,0
1048695,dracula,1979,Lucy,15,Lucy Seward,LUCY,141.5666666666666,1
303928,escape from the planet of the apes,1971,Cornelius,4,Cornelius,CORNELIUS,141.3,1
13901,heathers,1988,Sawyer,16,Veronica Sawyer,SAWYER,139.53333333333333,0
725459,the exorcist,1973,Regan,12,Regan,REGAN,138.3,0
4453691,blood diamond,2006,Van,2,Rudolph Van de Kaap,VAN,138.1,0
920613,cars,2006,Van,2,Van,VAN,138.1,0
12555863,heat,1995,Cyrus,3,Cyrus Kinnick,CYRUS,137.9,1
30625,the shawshank redemption,1994,Tommy,3,Tommy Williams,TOMMY,136.9000000000001,0
21918632,the hangover,2009,Tyson,2,Mike Tyson,TYSON,136.79999999999995,0
922084,legend,1985,Jack,14,Jack,JACK,136.4000000000001,0
74537,brazil,1985,Jack,4,Jack Lint,JACK,136.4000000000001,0
1213838,toy story 3,2010,Jessie,3,Jessie,JESSIE,136.36666666666667,0
66870,annie hall,1977,Marshall,2,Marshall McLuhan,MARSHALL,135.13333333333333,0
39311,jfk,1991,Dean,2,Dean Andrews,DEAN,134.79999999999995,1
84931,witness,1985,Carter,3,Sergeant Eldon Carter,CARTER,133.73333333333335,0
454208,the butterfly effect,2004,Kayleigh,4,Kayleigh,KAYLEIGH,131.0,0
6223567,the man with the golden gun,1974,Francisco,2,Francisco Scaramanga,FRANCISCO,130.8666666666668,0
445066,robocop,1987,Lewis,5,Anne Lewis,LEWIS,129.26666666666665,1
3185575,the color purple,1985,Avery,9,Shug Avery,AVERY,128.73333333333332,1
277667,scary movie,2000,Campbell,2,Cindy Campbell,CAMPBELL,128.36666666666667,1
3746,blade runner,1982,Sebastian,5,J.F. Sebastian,SEBASTIAN,127.9666666666667,1
706878,the last boy scout,1991,Sheldon,3,"Sheldon ""Shelly"" Marcone",SHELDON,127.96666666666664,0
407178,the day after tomorrow,2004,Jack,12,Jack Hall,JACK,126.83333333333212,0
31201599,ted,2012,Rex,2,Rex,REX,126.66666666666669,0
583012,rambo: first blood part ii,1985,Sam,3,Sam Trautman,SAM,126.10000000000002,1
74537,brazil,1985,Sam,22,Sam Lowry,SAM,126.10000000000002,1
7668793,the running man,1987,Killian,2,Damon Killian,KILLIAN,123.4,1
18305011,wonder woman,2009,Ares,17,Ares,ARES,122.56666666666666,0
997939,kindergarten cop,1990,Phoebe,8,Phoebe O'Hara,PHOEBE,122.5333333333333,1
179825,top gun,1986,Tom,3,"Tom ""Iceman"" Kasansky &mdash;who",TOM,121.33333333333337,1
6268880,on her majesty's secret service,1969,Hilary,2,Hilary Bray,HILARY,120.83333333333331,0
20286230,house,1977,Melody,2,Melody,MELODY,120.79999999999995,0
267848,scarface,1983,Alberto,2,Alberto,ALBERTO,117.4333333333334,0
6816597,la notte,1961,Roberto,4,Roberto,ROBERTO,116.66666666666674,1
1349086,the departed,2006,Sullivan,28,Colin Sullivan,SULLIVAN,116.36666666666667,0
370064,love actually,2003,Harry,9,Harry,HARRY,115.80000000000018,0
241171,weird science,1985,Lucy,2,Lucy,LUCY,115.76666666666665,1
158052,"aguirre, the wrath of god",1972,Pedro,8,Don Pedro de Ursúa,PEDRO,115.16666666666674,0
1854000,the bourne ultimatum,2007,Albert,4,Albert Hirsch,ALBERT,114.93333333333317,0
261402,robin hood: prince of thieves,1991,Scarlett,3,Will Scarlett,SCARLETT,114.73333333333332,1
1540319,the pink panther strikes again,1976,Hugo,4,Hugo Fassbender,HUGO,114.5333333333333,0
725103,sleepers,1996,Sullivan,4,Michael Sullivan,SULLIVAN,114.06666666666669,0
66870,annie hall,1977,Annie,8,Soon Annie,ANNIE,113.23333333333323,1
39311,jfk,1991,Clay,10,Clay Shaw,CLAY,113.0,0
3700174,jumanji,1995,Alan,19,Alan Parrish,ALAN,112.86666666666633,0
43566,heat,1995,Alan,2,Alan Marciano,ALAN,112.86666666666633,0
129619,ghost,1990,Oda,7,Oda Mae's,ODA,112.73333333333335,1
74868,the last picture show,1971,Sonny,11,Sonny Crawford,SONNY,110.93333333333331,0
3723140,army of shadows,1969,Mathilde,8,Mathilde,MATHILDE,110.76666666666665,0
6446071,from russia with love,1963,Ali,9,Ali Kerim Bey,ALI,109.66666666666663,0
321496,pirates of the caribbean: the curse of the black pearl,2003,Will,2,Will Turner,WILL,109.33333333333337,0
7024876,hello dolly!,1969,Cornelius,9,Cornelius Hackl,CORNELIUS,106.80000000000001,0
513149,cannibal holocaust,1980,Anders,3,Jack Anders,ANDERS,105.60000000000002,0
323715,troy,2004,Achilles,31,Achilles,ACHILLES,105.43333333333332,1
167599,men in black,1997,James,4,James Darrell Edwards III,JAMES,103.56666666666933,0
460052,mystic river,2003,Harris,7,Brendan Harris,HARRIS,103.30000000000001,1
483274,point break,1991,Angelo,6,Angelo Pappas,ANGELO,103.0666666666666,0
441315,true romance,1993,Presley,2,Elvis Presley,PRESLEY,102.16666666666666,1
370064,love actually,2003,Juliet,6,Juliet,JULIET,101.5,0
171562,american history x,1998,Alexander,3,Cameron Alexander,ALEXANDER,100.90000000000146,0
471544,blade,1998,Deacon,9,Deacon Frost,DEACON,100.83333333333333,1
460052,mystic river,2003,Celeste,2,Celeste Boyle,CELESTE,100.09999999999991,0
673472,the lost boys,1987,Lucy,12,Lucy,LUCY,98.86666666666667,1
358367,pete's dragon,1977,Elliott,26,Elliott,ELLIOTT,98.5333333333333,1
142456,good will hunting,1997,Sullivan,3,Chuckie Sullivan,SULLIVAN,97.23333333333332,0
43452,lawrence of arabia,1962,Ali,5,Sherif Ali,ALI,97.16666666666669,1
101910,the towering inferno,1974,Duncan,13,James Duncan,DUNCAN,97.13333333333334,1
2270205,viridiana,1961,Jorge,3,Jorge,JORGE,97.0,1
1645634,the big sleep,1978,Rusty,2,Rusty Regan,RUSTY,96.63333333333333,1
40672,léon: the professional,1994,Mathilda,9,Mathilda Lando,MATHILDA,96.53333333333333,1
2422489,yellow submarine,1968,Hillary,5,Jeremy Hillary Boob,HILLARY,95.69999999999999,0
